feature,importance,importance_share,mechanism_group,feature_type,null_type,regime,split_id,model,method
cr_x_ph,3.5706769629939573e-08,6.566424601086133e-07,other,real,real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
cr_x_ce_log,4.689518726008757e-07,8.623958831576362e-06,other,real,real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
cr_x_sa_log,1.6592502412038358e-07,3.0513378040402157e-06,other,real,real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
hg_x_ph,0.0,0.0,other,real,real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
hg_x_ce_log,8.350951336222323e-07,1.5357281788567156e-05,other,real,real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
hg_x_sa_log,7.426450071346125e-07,1.3657136994643218e-05,other,real,real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
aged_x_fg_any,5.665087855710737e-07,1.0418016709039448e-05,other,real,real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
aged_x_fg_complexing,0.0,0.0,other,real,real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
ret_ps_x_fg_any,2.849923852243919e-07,5.240969790475079e-06,polymer_identity,real,real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
ret_pe_x_fg_any,4.2349210715997286e-08,7.787960153330053e-07,polymer_identity,real,real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
ret_pa_x_fg_any,3.027127749577474e-07,5.566845259726081e-06,polymer_identity,real,real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
null_random_normal,0.0,0.0,null_feature,,random_noise,group_exp,group_exp_01,elastic_net,elastic_net_permutation
null_random_uniform,0.0,0.0,null_feature,,random_noise,group_exp,group_exp_01,elastic_net,elastic_net_permutation
null_random_binary,1.1679475163317577e-05,0.0002147839018623,null_feature,,random_noise,group_exp,group_exp_01,elastic_net,elastic_net_permutation
null_perm_ph,5.476898692480247e-06,0.0001007193949065,null_feature,,permuted_real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
null_perm_ce,9.012635129783676e-05,0.0016574108957535,null_feature,,permuted_real,group_exp,group_exp_01,elastic_net,elastic_net_permutation
null_study_random_effect,0.0,0.0,null_feature,,group_aware_random,group_exp,group_exp_01,elastic_net,elastic_net_permutation
null_exp_random_effect,0.0,0.0,null_feature,,group_aware_random,group_exp,group_exp_01,elastic_net,elastic_net_permutation
ph,0.000225758320921,7.162623573303086e-05,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
temp,0.0052281587214663,0.0016587354455224,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ce,0.136972138179634,0.0434570855155369,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
rpm,0.0334188381084745,0.0106027789652027,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
sa,0.0,0.0,surface_area_porosity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
fg_complexing,7.50391067435574e-05,2.3807621915689297e-05,surface_functionality,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
fg_polar,0.0068267529252224,0.0021659206726828,surface_functionality,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
fg_any,0.0,0.0,surface_functionality,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ags_aged,0.0102838569370782,0.0032627544278972,aging_state,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ags_virgin,0.0,0.0,aging_state,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ph_missing,0.0170945162148131,0.0054235690766512,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
temp_missing,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
rpm_missing,0.357572917246121,0.1134469903830058,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
sa_missing,0.0,0.0,surface_area_porosity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
metal_cd,0.0,0.0,metal_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
metal_cr,0.0002029814362402,6.439982429997144e-05,metal_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
metal_hg,0.0,0.0,metal_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ret_other,0.2214354577410729,0.0702547229758926,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ret_pa,0.0017982042025062,0.0005705153970819,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ret_pe,0.0382865220186135,0.0121471467377791,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ret_pet,0.0,0.0,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ret_pla,0.0010948854986913,0.0003473738044736,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ret_pp,0.0542969297017521,0.0172267612131864,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ret_ps,0.005429932782726,0.0017227522065332,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ret_pvc,0.0,0.0,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ce_log1p,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
rpm_log1p,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
sa_log1p,0.0,0.0,surface_area_porosity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
temp_log1p,0.0005614960635479,0.0001781455905889,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ph_x_temp,0.005240127673137,0.0016625328291597,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ph_x_ce_log,0.1167527197314764,0.037042080184864,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
temp_x_ce_log,0.2388263107774342,0.0757723106957991,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ce_log_x_rpm_log,0.0511021745470507,0.0162131627558346,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ce_over_rpm,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ce_over_sa,0.0259164490692044,0.0082224995420779,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
cd_x_ph,0.0220195448965406,0.0069861305977951,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
cd_x_ce_log,0.0,0.0,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
cd_x_sa_log,0.0182145332584323,0.0057789163545012,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
cr_x_ph,8.206208070296039e-05,2.60357975431071e-05,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
cr_x_ce_log,0.0087399520015896,0.0027729204390214,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
cr_x_sa_log,0.0093891804942117,0.0029789008559,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
hg_x_ph,0.0037177745055049,0.0011795365594813,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
hg_x_ce_log,0.8699753227636335,0.2760166593016462,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
hg_x_sa_log,0.0001716279358154,5.445231404511465e-05,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
aged_x_fg_any,0.0,0.0,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
aged_x_fg_complexing,0.6154030593490216,0.1952486376578292,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ret_ps_x_fg_any,0.0032679851313607,0.0010368320974211,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ret_pe_x_fg_any,5.469642986699608e-06,1.7353510441717243e-06,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
ret_pa_x_fg_any,0.0,0.0,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
null_random_normal,0.0,0.0,null_feature,,random_noise,group_exp,group_exp_01,lightgbm,lightgbm_permutation
null_random_uniform,0.0,0.0,null_feature,,random_noise,group_exp,group_exp_01,lightgbm,lightgbm_permutation
null_random_binary,0.0,0.0,null_feature,,random_noise,group_exp,group_exp_01,lightgbm,lightgbm_permutation
null_perm_ph,0.0,0.0,null_feature,,permuted_real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
null_perm_ce,0.0,0.0,null_feature,,permuted_real,group_exp,group_exp_01,lightgbm,lightgbm_permutation
null_study_random_effect,0.2583937146959316,0.0819804516849395,null_feature,,group_aware_random,group_exp,group_exp_01,lightgbm,lightgbm_permutation
null_exp_random_effect,0.0138718613362846,0.0044011188871126,null_feature,,group_aware_random,group_exp,group_exp_01,lightgbm,lightgbm_permutation
num__ph,85.0,0.0056844780311643,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__temp,110.0,0.0073563833344479,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ce,550.0,0.0367819166722396,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__rpm,393.0,0.0262823513676185,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__sa,752.0,0.0502909115227713,surface_area_porosity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__fg_complexing,29.0,0.001939410151809,surface_functionality,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__fg_polar,6.0,0.000401257272788,surface_functionality,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__fg_any,2.0,0.0001337524242626,surface_functionality,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ags_aged,71.0,0.0047482110613254,aging_state,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ags_virgin,5.0,0.0003343810606567,aging_state,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ph_missing,54.0,0.0036113154550926,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__temp_missing,41.0,0.0027419246973851,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__rpm_missing,161.0,0.0107670701531465,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__sa_missing,62.0,0.0041463251521433,surface_area_porosity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__metal_cd,19.0,0.0012706480304955,metal_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__metal_cr,12.0,0.0008025145455761,metal_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__metal_hg,9.0,0.0006018859091821,metal_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ret_other,70.0,0.0046813348491941,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ret_pa,46.0,0.0030763057580418,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ret_pe,90.0,0.006018859091821,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ret_pet,15.0,0.0010031431819701,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ret_pla,97.0,0.0064869925767404,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ret_pp,126.0,0.0084264027285494,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ret_ps,138.0,0.0092289172741255,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ret_pvc,9.0,0.0006018859091821,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ce_log1p,40.0,0.0026750484852537,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__rpm_log1p,54.0,0.0036113154550926,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__sa_log1p,345.0,0.0230722931853139,surface_area_porosity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__temp_log1p,13.0,0.0008693907577074,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ph_x_temp,86.0,0.0057513542432956,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ph_x_ce_log,920.0,0.0615261151608372,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__temp_x_ce_log,757.0,0.050625292583428,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ce_log_x_rpm_log,471.0,0.0314986959138634,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ce_over_rpm,640.0,0.0428007757640607,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ce_over_sa,863.0,0.0577141710693506,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__cd_x_ph,258.0,0.0172540627298869,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__cd_x_ce_log,241.0,0.0161171671236541,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__cd_x_sa_log,402.0,0.0268842372768006,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__cr_x_ph,0.0,0.0,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__cr_x_ce_log,378.0,0.0252792081856483,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__cr_x_sa_log,401.0,0.0268173610646692,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__hg_x_ph,142.0,0.0094964221226509,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__hg_x_ce_log,694.0,0.0464120912191533,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__hg_x_sa_log,17.0,0.0011368956062328,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__aged_x_fg_any,0.0,0.0,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__aged_x_fg_complexing,125.0,0.0083595265164181,other,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ret_ps_x_fg_any,47.0,0.0031431819701732,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ret_pe_x_fg_any,7.0,0.0004681334849194,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__ret_pa_x_fg_any,6.0,0.000401257272788,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__null_random_normal,925.0,0.061860496221494,null_feature,real,random_noise,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__null_random_uniform,781.0,0.0522303216745803,null_feature,real,random_noise,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__null_random_binary,96.0,0.0064201163646091,null_feature,real,random_noise,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__null_perm_ph,673.0,0.0450076907643951,null_feature,real,permuted_real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__null_perm_ce,990.0,0.0662074500100314,null_feature,real,permuted_real,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__null_study_random_effect,439.0,0.0293586571256604,null_feature,real,group_aware_random,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
num__null_exp_random_effect,1190.0,0.0795826924363004,null_feature,real,group_aware_random,group_exp,group_exp_01,lightgbm,lightgbm_builtin_gain
ph,0.0008744521232533,0.0011152133757048,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
temp,0.003773206370505,0.0048120761580709,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
ce,0.0171181617862082,0.0218312729580141,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
rpm,0.0153005114048321,0.0195131723281887,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
sa,0.0392900011488271,0.0501076430000682,surface_area_porosity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
fg_complexing,0.003187457042698,0.004065053573518,surface_functionality,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
fg_polar,0.0020412152701861,0.0026032192174631,surface_functionality,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
fg_any,0.0001750373452385,0.0002232300470969,surface_functionality,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
ags_aged,0.0064302053068418,0.0082006215961129,aging_state,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
ags_virgin,0.0001180566479733,0.0001505609620123,aging_state,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
ph_missing,0.0026987825582222,0.003441833265669,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
temp_missing,0.0027702420674992,0.0035329675867461,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
rpm_missing,0.0430917171418025,0.0549560782811485,solution_chemistry,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
sa_missing,0.0042543391633368,0.0054256783345514,surface_area_porosity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
metal_cd,0.0012724403798349,0.0016227789877156,metal_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
metal_cr,0.0003873005852447,0.0004939353242991,metal_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
metal_hg,0.0006675545557648,0.0008513510915061,metal_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
ret_other,0.0428062080954965,0.0545919605680592,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
ret_pa,0.0140608436048922,0.0179321891329281,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
ret_pe,0.0092526738782291,0.0118001951114782,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
ret_pet,0.0002289418741799,0.0002919760082398,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
ret_pla,0.0066456100749716,0.0084753333524469,polymer_identity,real,real,group_exp,group_exp_01,lightgbm,lightgbm_shap
